Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,ProductionByTechnology,UseByTechnology,CapitalInvestment,OperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2023,FixedOpex2023,VarOpex2023,Opex2023,Externalities2023,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
BAU,351,E5_AGRPURGSL,,,2018,4.7631,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,351,E5_AGRPURGSL,,,2019,5.214,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,351,E5_AGRPURGSL,,,2020,4.8432,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,351,E5_AGRPURGSL,,,2021,5.4102,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,351,E5_AGRPURGSL,,,2022,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,351,E5_AGRPURGSL,,,2023,5.76,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,351,E5_AGRPURGSL,,,2024,5.94,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,351,E5_AGRPURGSL,,,2025,5.9937,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,351,E5_AGRPURGSL,,,2026,6.024,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,351,E5_AGRPURGSL,,,2027,6.0892,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,351,E5_AGRPURGSL,,,2028,6.1216,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,351,E5_AGRPURGSL,,,2029,6.1131,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,351,E5_AGRPURGSL,,,2030,6.102,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,351,E5_AGRPURGSL,,,2031,6.1334,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,351,E5_AGRPURGSL,,,2032,6.1166,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,351,E5_AGRPURGSL,,,2033,6.1233,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,351,E5_AGRPURGSL,,,2034,6.0923,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,351,E5_AGRPURGSL,,,2035,6.0675,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,351,E5_AGRPURGSL,,,2036,6.0567,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,351,E5_AGRPURGSL,,,2037,6.0347,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,351,E5_AGRPURGSL,,,2038,6.0178,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,351,E5_AGRPURGSL,,,2039,6.0214,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,351,E5_AGRPURGSL,,,2040,6.0133,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,351,E5_AGRPURGSL,,,2041,6.0167,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,351,E5_AGRPURGSL,,,2042,6.0158,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,351,E5_AGRPURGSL,,,2043,6.0034,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,351,E5_AGRPURGSL,,,2044,6.0157,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,351,E5_AGRPURGSL,,,2045,6.0158,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,351,E5_AGRPURGSL,,,2046,6.0386,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,351,E5_AGRPURGSL,,,2047,6.0419,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,351,E5_AGRPURGSL,,,2048,6.0399,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,351,E5_AGRPURGSL,,,2049,6.0454,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,351,E5_AGRPURGSL,,,2050,6.0386,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,351,E5_AGRPURGSL,,,2051,6.1522,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,351,E5_AGRPURGSL,,,2052,6.2721,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,351,E5_AGRPURGSL,,,2053,6.392,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,351,E5_AGRPURGSL,,,2054,6.5182,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,351,E5_AGRPURGSL,,,2055,6.6507,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,351,E5_AGRPURGSL,,,2056,6.7895,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,351,E5_AGRPURGSL,,,2057,6.9283,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,351,E5_AGRPURGSL,,,2058,7.0671,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,351,E5_AGRPURGSL,,,2059,7.2186,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,351,E5_AGRPURGSL,,,2060,7.3637,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,351,E5_AGRPURGSL,,,2061,7.5215,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,351,E5_AGRPURGSL,,,2062,7.6729,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,351,E5_AGRPURGSL,,,2063,7.837,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,351,E5_AGRPURGSL,,,2064,7.9947,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,351,E5_AGRPURGSL,,,2065,8.1588,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,351,E5_AGRPURGSL,,,2066,8.3228,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,351,E5_AGRPURGSL,,,2067,8.4932,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,351,E5_AGRPURGSL,,,2068,8.6636,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,351,E5_AGRPURGSL,,,2069,8.8402,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,351,E5_AGRPURGSL,,,2070,9.0232,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,351,E5_AGRLPG,,,2018,1.0525,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,351,E5_AGRLPG,,,2019,1.1385,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,351,E5_AGRLPG,,,2020,0.9331,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,351,E5_AGRLPG,,,2021,1.0966,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,351,E5_AGRLPG,,,2022,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,351,E5_AGRLPG,,,2023,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,
