Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,ProductionByTechnology,UseByTechnology,CapitalInvestment,OperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2023,FixedOpex2023,VarOpex2023,Opex2023,Externalities2023,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
DDP,91,E5_AGRELE,,,2023,0.0407,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRELE,,,2024,0.0818,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRELE,,,2025,0.1254,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRELE,,,2026,0.1837,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRELE,,,2027,0.2444,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRELE,,,2028,0.3056,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRELE,,,2029,0.3654,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRELE,,,2030,0.4259,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRELE,,,2031,0.5035,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRELE,,,2032,0.5782,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRELE,,,2033,0.6555,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRELE,,,2034,0.7298,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRELE,,,2035,0.805,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRELE,,,2036,0.8709,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRELE,,,2037,0.9362,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRELE,,,2038,1.0028,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRELE,,,2039,1.0743,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRELE,,,2040,1.1453,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRELE,,,2041,1.2031,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRELE,,,2042,1.2615,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRELE,,,2043,1.3191,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRELE,,,2044,1.3827,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRELE,,,2045,1.4469,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRELE,,,2046,1.5036,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRELE,,,2047,1.5577,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRELE,,,2048,1.6124,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRELE,,,2049,1.6708,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRELE,,,2050,1.7281,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRELE,,,2051,1.8353,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRELE,,,2052,1.9455,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRELE,,,2053,2.0597,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRELE,,,2054,2.1785,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRELE,,,2055,2.3036,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRELE,,,2056,2.4322,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRELE,,,2057,2.5654,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRELE,,,2058,2.7003,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRELE,,,2059,2.8443,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRELE,,,2060,2.9895,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRELE,,,2061,3.1425,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRELE,,,2062,3.2969,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRELE,,,2063,3.4594,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRELE,,,2064,3.6231,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRELE,,,2065,3.7929,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRELE,,,2066,3.9663,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRELE,,,2067,4.1482,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRELE,,,2068,4.3317,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRELE,,,2069,4.524,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRELE,,,2070,4.7231,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRPURGSL,,,2018,4.7631,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRPURGSL,,,2019,5.214,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRPURGSL,,,2020,4.8432,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRPURGSL,,,2021,5.4102,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRPURGSL,,,2022,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRPURGSL,,,2023,5.7214,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRPURGSL,,,2024,5.861,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRPURGSL,,,2025,5.8894,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRPURGSL,,,2026,5.8869,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRPURGSL,,,2027,5.9181,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRPURGSL,,,2028,5.9172,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRPURGSL,,,2029,5.8768,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRPURGSL,,,2030,5.8344,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRPURGSL,,,2031,5.8202,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRPURGSL,,,2032,5.7603,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRPURGSL,,,2033,5.7228,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRPURGSL,,,2034,5.6505,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRPURGSL,,,2035,5.5845,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRPURGSL,,,2036,5.5444,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRPURGSL,,,2037,5.4945,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRPURGSL,,,2038,5.4499,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRPURGSL,,,2039,5.4242,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRPURGSL,,,2040,5.3884,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRPURGSL,,,2041,5.3761,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRPURGSL,,,2042,5.3605,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRPURGSL,,,2043,5.3352,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRPURGSL,,,2044,5.3324,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRPURGSL,,,2045,5.3195,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRPURGSL,,,2046,5.3403,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRPURGSL,,,2047,5.3448,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRPURGSL,,,2048,5.3455,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRPURGSL,,,2049,5.3538,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRPURGSL,,,2050,5.3523,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRPURGSL,,,2051,5.3951,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRPURGSL,,,2052,5.4413,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRPURGSL,,,2053,5.4852,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRPURGSL,,,2054,5.5323,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRPURGSL,,,2055,5.5823,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRPURGSL,,,2056,5.635,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRPURGSL,,,2057,5.685,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRPURGSL,,,2058,5.7326,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRPURGSL,,,2059,5.7875,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRPURGSL,,,2060,5.8347,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRPURGSL,,,2061,5.889,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRPURGSL,,,2062,5.9354,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRPURGSL,,,2063,5.9887,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRPURGSL,,,2064,6.0342,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRPURGSL,,,2065,6.0813,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRPURGSL,,,2066,6.1253,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRPURGSL,,,2067,6.1709,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRPURGSL,,,2068,6.2133,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRPURGSL,,,2069,6.2569,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRPURGSL,,,2070,6.3016,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRLPG,,,2018,1.0525,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRLPG,,,2019,1.1385,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRLPG,,,2020,0.9331,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRLPG,,,2021,1.0966,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRLPG,,,2022,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRLPG,,,2023,1.1677,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRLPG,,,2024,1.1964,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRLPG,,,2025,1.2097,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRLPG,,,2026,1.2161,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,91,E5_AGRLPG,,,2027,1.2216,,,,,,,,,,,,,,,,,,,,,,,,,,,
