Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,ProductionByTechnology,UseByTechnology,CapitalInvestment,OperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2023,FixedOpex2023,VarOpex2023,Opex2023,Externalities2023,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
BAU,401,E5_AGRPURGSL,,,2018,4.7631,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,401,E5_AGRPURGSL,,,2019,5.214,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,401,E5_AGRPURGSL,,,2020,4.8432,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,401,E5_AGRPURGSL,,,2021,5.4102,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,401,E5_AGRPURGSL,,,2022,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,401,E5_AGRPURGSL,,,2023,5.76,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,401,E5_AGRPURGSL,,,2024,5.94,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,401,E5_AGRPURGSL,,,2025,6.0291,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,401,E5_AGRPURGSL,,,2026,6.0961,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,401,E5_AGRPURGSL,,,2027,6.2001,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,401,E5_AGRPURGSL,,,2028,6.2725,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,401,E5_AGRPURGSL,,,2029,6.3043,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,401,E5_AGRPURGSL,,,2030,6.3347,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,401,E5_AGRPURGSL,,,2031,6.4106,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,401,E5_AGRPURGSL,,,2032,6.4375,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,401,E5_AGRPURGSL,,,2033,6.4906,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,401,E5_AGRPURGSL,,,2034,6.5051,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,401,E5_AGRPURGSL,,,2035,6.5273,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,401,E5_AGRPURGSL,,,2036,6.566,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,401,E5_AGRPURGSL,,,2037,6.5939,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,401,E5_AGRPURGSL,,,2038,6.629,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,401,E5_AGRPURGSL,,,2039,6.6885,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,401,E5_AGRPURGSL,,,2040,6.7369,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,401,E5_AGRPURGSL,,,2041,6.8004,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,401,E5_AGRPURGSL,,,2042,6.8613,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,401,E5_AGRPURGSL,,,2043,6.9113,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,401,E5_AGRPURGSL,,,2044,6.9923,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,401,E5_AGRPURGSL,,,2045,7.062,,,,,,,,,,,,,,,,,,,,,,,,,,,
