Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,ProductionByTechnology,UseByTechnology,CapitalInvestment,OperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2023,FixedOpex2023,VarOpex2023,Opex2023,Externalities2023,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
BAU,41,E5_AGRPURGSL,,,2018,4.7631,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRPURGSL,,,2019,5.214,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRPURGSL,,,2020,4.8432,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRPURGSL,,,2021,5.4102,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRPURGSL,,,2022,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRPURGSL,,,2023,5.76,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRPURGSL,,,2024,5.94,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRPURGSL,,,2025,6.0034,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRPURGSL,,,2026,6.0437,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRPURGSL,,,2027,6.1195,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRPURGSL,,,2028,6.1628,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRPURGSL,,,2029,6.1653,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRPURGSL,,,2030,6.1656,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRPURGSL,,,2031,6.2091,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRPURGSL,,,2032,6.2042,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRPURGSL,,,2033,6.2236,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRPURGSL,,,2034,6.2051,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRPURGSL,,,2035,6.1931,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRPURGSL,,,2036,6.1958,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRPURGSL,,,2037,6.1874,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRPURGSL,,,2038,6.1847,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRPURGSL,,,2039,6.2036,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRPURGSL,,,2040,6.2109,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRPURGSL,,,2041,6.2307,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRPURGSL,,,2042,6.2467,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRPURGSL,,,2043,6.2514,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRPURGSL,,,2044,6.2824,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRPURGSL,,,2045,6.3015,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRPURGSL,,,2046,6.3452,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRPURGSL,,,2047,6.3695,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRPURGSL,,,2048,6.3889,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRPURGSL,,,2049,6.4173,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRPURGSL,,,2050,6.4336,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRPURGSL,,,2051,6.5547,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRPURGSL,,,2052,6.6824,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRPURGSL,,,2053,6.8101,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRPURGSL,,,2054,6.9446,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRPURGSL,,,2055,7.0858,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRPURGSL,,,2056,7.2337,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRPURGSL,,,2057,7.3816,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRPURGSL,,,2058,7.5295,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRPURGSL,,,2059,7.6908,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRPURGSL,,,2060,7.8454,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRPURGSL,,,2061,8.0135,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRPURGSL,,,2062,8.1748,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRPURGSL,,,2063,8.3496,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRPURGSL,,,2064,8.5177,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRPURGSL,,,2065,8.6925,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRPURGSL,,,2066,8.8673,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRPURGSL,,,2067,9.0488,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRPURGSL,,,2068,9.2303,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRPURGSL,,,2069,9.4185,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRPURGSL,,,2070,9.6135,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRLPG,,,2018,1.0525,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRLPG,,,2019,1.1385,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRLPG,,,2020,0.9331,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRLPG,,,2021,1.0966,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRLPG,,,2022,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRLPG,,,2023,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRLPG,,,2024,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRLPG,,,2025,1.2145,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRLPG,,,2026,1.2282,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRLPG,,,2027,1.2412,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRLPG,,,2028,1.2534,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRLPG,,,2029,1.2462,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRLPG,,,2030,1.2479,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRLPG,,,2031,1.2582,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRLPG,,,2032,1.2588,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRLPG,,,2033,1.2589,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRLPG,,,2034,1.2585,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRLPG,,,2035,1.2576,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRLPG,,,2036,1.2561,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRLPG,,,2037,1.2542,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRLPG,,,2038,1.2518,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRLPG,,,2039,1.2569,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRLPG,,,2040,1.2613,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRLPG,,,2041,1.265,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRLPG,,,2042,1.2679,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRLPG,,,2043,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRLPG,,,2044,1.2714,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRLPG,,,2045,1.2794,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRLPG,,,2046,1.2864,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRLPG,,,2047,1.2924,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRLPG,,,2048,1.2973,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,41,E5_AGRLPG,,,2049,1.3013,,,,,,,,,,,,,,,,,,,,,,,,,,,
