Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,ProductionByTechnology,UseByTechnology,CapitalInvestment,OperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2023,FixedOpex2023,VarOpex2023,Opex2023,Externalities2023,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
DDP,806,E5_AGRELE,,,2023,0.0407,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,806,E5_AGRELE,,,2024,0.0818,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,806,E5_AGRELE,,,2025,0.1264,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,806,E5_AGRELE,,,2026,0.1863,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,806,E5_AGRELE,,,2027,0.2498,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,806,E5_AGRELE,,,2028,0.3146,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,806,E5_AGRELE,,,2029,0.3788,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,806,E5_AGRELE,,,2030,0.4448,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,806,E5_AGRELE,,,2031,0.5296,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,806,E5_AGRELE,,,2032,0.6125,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,806,E5_AGRELE,,,2033,0.6993,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,806,E5_AGRELE,,,2034,0.7842,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,806,E5_AGRELE,,,2035,0.8712,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,806,E5_AGRELE,,,2036,0.9493,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,806,E5_AGRELE,,,2037,1.0277,,,,,,,,,,,,,,,,,,,,,,,,,,,
