Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,ProductionByTechnology,UseByTechnology,CapitalInvestment,OperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2023,FixedOpex2023,VarOpex2023,Opex2023,Externalities2023,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
BAU,332,E5_AGRPURGSL,,,2018,4.7631,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,332,E5_AGRPURGSL,,,2019,5.214,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,332,E5_AGRPURGSL,,,2020,4.8432,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,332,E5_AGRPURGSL,,,2021,5.4102,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,332,E5_AGRPURGSL,,,2022,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,332,E5_AGRPURGSL,,,2023,5.76,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,332,E5_AGRPURGSL,,,2024,5.94,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,332,E5_AGRPURGSL,,,2025,5.9808,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,332,E5_AGRPURGSL,,,2026,5.9976,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,332,E5_AGRPURGSL,,,2027,6.0486,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,332,E5_AGRPURGSL,,,2028,6.0662,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,332,E5_AGRPURGSL,,,2029,6.043,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,332,E5_AGRPURGSL,,,2030,6.0167,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,332,E5_AGRPURGSL,,,2031,6.0319,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,332,E5_AGRPURGSL,,,2032,5.999,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,332,E5_AGRPURGSL,,,2033,5.9887,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,332,E5_AGRPURGSL,,,2034,5.941,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,332,E5_AGRPURGSL,,,2035,5.899,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,332,E5_AGRPURGSL,,,2036,5.8701,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,332,E5_AGRPURGSL,,,2037,5.8297,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,332,E5_AGRPURGSL,,,2038,5.7938,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,332,E5_AGRPURGSL,,,2039,5.7769,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,332,E5_AGRPURGSL,,,2040,5.7481,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,332,E5_AGRPURGSL,,,2041,5.7295,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,332,E5_AGRPURGSL,,,2042,5.7059,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,332,E5_AGRPURGSL,,,2043,5.6706,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,332,E5_AGRPURGSL,,,2044,5.6577,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,332,E5_AGRPURGSL,,,2045,5.6323,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,332,E5_AGRPURGSL,,,2046,5.627,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,332,E5_AGRPURGSL,,,2047,5.6023,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,332,E5_AGRPURGSL,,,2048,5.5715,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,332,E5_AGRPURGSL,,,2049,5.5463,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,332,E5_AGRPURGSL,,,2050,5.5084,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,332,E5_AGRPURGSL,,,2051,5.612,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,332,E5_AGRPURGSL,,,2052,5.7214,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,332,E5_AGRPURGSL,,,2053,5.8308,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,332,E5_AGRPURGSL,,,2054,5.9459,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,332,E5_AGRPURGSL,,,2055,6.0668,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,332,E5_AGRPURGSL,,,2056,6.1934,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,332,E5_AGRPURGSL,,,2057,6.32,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,332,E5_AGRPURGSL,,,2058,6.4466,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,332,E5_AGRPURGSL,,,2059,6.5848,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,332,E5_AGRPURGSL,,,2060,6.7172,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,332,E5_AGRPURGSL,,,2061,6.8611,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,332,E5_AGRPURGSL,,,2062,6.9992,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,332,E5_AGRPURGSL,,,2063,7.1489,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,332,E5_AGRPURGSL,,,2064,7.2928,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,332,E5_AGRPURGSL,,,2065,7.4424,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,332,E5_AGRPURGSL,,,2066,7.5921,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,332,E5_AGRPURGSL,,,2067,7.7475,,,,,,,,,,,,,,,,,,,,,,,,,,,
