Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,ProductionByTechnology,UseByTechnology,CapitalInvestment,OperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2023,FixedOpex2023,VarOpex2023,Opex2023,Externalities2023,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
DDP,506,E5_AGRELE,,,2023,0.0407,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRELE,,,2024,0.0818,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRELE,,,2025,0.1249,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRELE,,,2026,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRELE,,,2027,0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRELE,,,2028,0.2999,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRELE,,,2029,0.3568,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRELE,,,2030,0.414,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRELE,,,2031,0.4869,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRELE,,,2032,0.5564,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRELE,,,2033,0.6276,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRELE,,,2034,0.6951,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRELE,,,2035,0.7628,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRELE,,,2036,0.821,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRELE,,,2037,0.8779,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRELE,,,2038,0.9353,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRELE,,,2039,0.9967,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRELE,,,2040,1.0568,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRELE,,,2041,1.104,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRELE,,,2042,1.1512,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRELE,,,2043,1.1969,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRELE,,,2044,1.2475,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRELE,,,2045,1.2979,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRELE,,,2046,1.3409,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRELE,,,2047,1.381,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRELE,,,2048,1.4209,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRELE,,,2049,1.4635,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRELE,,,2050,1.5044,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRELE,,,2051,1.5977,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRELE,,,2052,1.6937,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRELE,,,2053,1.7931,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRELE,,,2054,1.8965,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRELE,,,2055,2.0054,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRELE,,,2056,2.1173,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRELE,,,2057,2.2333,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRELE,,,2058,2.3507,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRELE,,,2059,2.4761,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRELE,,,2060,2.6025,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRELE,,,2061,2.7357,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRELE,,,2062,2.8701,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRELE,,,2063,3.0115,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRELE,,,2064,3.1541,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRELE,,,2065,3.3019,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRELE,,,2066,3.4529,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRELE,,,2067,3.6112,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRELE,,,2068,3.771,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRELE,,,2069,3.9383,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRELE,,,2070,4.1117,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRPURGSL,,,2018,4.7631,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRPURGSL,,,2019,5.214,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRPURGSL,,,2020,4.8432,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRPURGSL,,,2021,5.4102,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRPURGSL,,,2022,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRPURGSL,,,2023,5.7214,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRPURGSL,,,2024,5.861,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRPURGSL,,,2025,5.9397,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRPURGSL,,,2026,5.9886,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRPURGSL,,,2027,6.0733,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRPURGSL,,,2028,6.1265,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRPURGSL,,,2029,6.1399,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRPURGSL,,,2030,6.1517,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRPURGSL,,,2031,6.1941,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRPURGSL,,,2032,6.1886,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRPURGSL,,,2033,6.2077,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRPURGSL,,,2034,6.1894,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRPURGSL,,,2035,6.1781,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRPURGSL,,,2036,6.196,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRPURGSL,,,2037,6.2036,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRPURGSL,,,2038,6.2178,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRPURGSL,,,2039,6.2546,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRPURGSL,,,2040,6.2808,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRPURGSL,,,2041,6.3357,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,506,E5_AGRPURGSL,,,2042,6.3883,,,,,,,,,,,,,,,,,,,,,,,,,,,
